         DATE_START   PER   STP           DELT        SIMTIME       STORAGE_IN      STORAGE_OUT           CHD_IN          CHD_OUT        WEL_V1_IN       WEL_V1_OUT           GHB_IN          GHB_OUT           RCH_IN          RCH_OUT           DRT_IN          DRT_OUT           SFR_IN          SFR_OUT          MNW2_IN         MNW2_OUT     FMP_WELLS_IN    FMP_WELLS_OUT       FMP_FNR_IN      FMP_FNR_OUT         IN_OUT  PERCENT_ERROR
1975-10-01T00:00:00    71     1           31.0         2161.0     4.8463626E+8     4.6919157E+8              0.0              0.0     4.9182378E+6     158222.05780        265.83441              0.0      33110.60953              0.0              0.0       5854.62795     371025.12451     226639.27073    1.7318957E-10    1.6357353E-10              0.0        914.54467     8.6414901E+6     2.9017189E+7      0.0039194  7.8608495E-10
1975-11-01T00:00:00    72     1           30.0         2191.0     4.8227436E+8     4.7096790E+8              0.0              0.0     1.7616496E+6     137122.31080        265.83410              0.0      33110.60953              0.0              0.0       5880.92747     261695.77652     295671.53452    1.8397104E-10    1.3697780E-10              0.0      20057.77656     2.3810442E+6     1.5285494E+7      0.0057334   1.1779799E-9
1975-12-01T00:00:00    73     1           31.0         2222.0     4.7682617E+8     4.7295141E+8              0.0              0.0     2.9414359E+6     127250.42180        265.83378              0.0      33110.60953              0.0              0.0       5911.09851     246789.76792     311382.61262    1.5017238E-10    1.8563430E-10              0.0      10050.61731     1.6125486E+6     8.2543144E+6      0.0048828   1.0137461E-9
1976-01-01T00:00:00    74     1           31.0         2253.0     4.7820614E+8     4.7116414E+8              0.0              0.0              0.0     126535.08181        265.83346              0.0      34118.12479              0.0              0.0       5941.07517     211966.09315     344383.43692    1.4298353E-10    1.1152969E-10              0.0     264384.55399     515589.59111     7.0626910E+6      0.0049446   1.0323491E-9
1976-02-01T00:00:00    75     1           29.0         2282.0     4.7151288E+8     4.7185804E+8              0.0              0.0     4.4748650E+6     129546.29081        265.83316              0.0      34118.12479              0.0              0.0       5970.84871     314026.01930     263634.64623    1.4215901E-10    2.2774234E-10              0.0     186070.02047     4.6209481E+6     8.5138367E+6      0.0032437  6.7443528E-10
1976-03-01T00:00:00    76     1           31.0         2313.0     4.8604916E+8     4.6216842E+8              0.0              0.0        353.37173     126535.08181        265.83284              0.0      34118.12479              0.0              0.0       5995.07438     261821.02061     304735.92192    2.0744295E-10    2.3182291E-10              0.0     3.5927009E+6     2.7926862E+6     2.2940018E+7      0.0066075   1.3508391E-9
1976-04-01T00:00:00    77     1           30.0         2343.0     4.7966994E+8     4.6429650E+8              0.0              0.0      29221.77199     136690.25081        265.83253              0.0      34118.12479              0.0              0.0       6021.91769     300271.68097     281109.31627    1.5782112E-10    2.0926334E-10              0.0     2.1279316E+6     3.8977470E+6     1.7083318E+7      0.0157809   3.2609706E-9
1976-05-01T00:00:00    78     1           31.0         2374.0     4.8942369E+8     4.5527861E+8              0.0              0.0              0.0     156166.97081        265.83220              0.0      34118.12479              0.0              0.0       6041.98335     159275.26098     366614.63432    1.7193009E-10    1.9264368E-10              0.0     4.7737917E+6     883653.91510     2.9919784E+7      1.7346962   3.5365803E-7
1976-06-01T00:00:00    79     1           30.0         2404.0     4.8734055E+8     4.5228327E+8              0.0              0.0              0.0     178227.14281        265.83189              0.0      34118.12479              0.0              0.0       6060.01033     171808.68392     366408.07403    1.9644051E-10    1.6275369E-10              0.0     1.7923352E+6     373061.63355     3.3293504E+7      2.4760543   5.0747157E-7
1976-07-01T00:00:00    80     1           31.0         2435.0     5.1700126E+8     4.3532235E+8              0.0              0.0              0.0     187697.12981        265.83157              0.0      34118.12479              0.0              0.0       6058.05123     155610.34754     365853.26999    1.3513427E-10    2.0370937E-10              0.0     3.6498008E+6     620176.13281     7.8279669E+7      1.2591158   2.4316107E-7
1976-08-01T00:00:00    81     1           31.0         2466.0     5.0466254E+8     4.3859980E+8              0.0              0.0              0.0     188192.56781        265.83125              0.0      34118.12479              0.0              0.0       6062.86576     253367.37040     323744.53156    1.2245928E-10    2.2086381E-10              0.0     1.8009132E+6     1.7163885E+6     6.5747963E+7      0.9256357   1.8269125E-7
1976-09-01T00:00:00    82     1           30.0         2496.0     4.9532843E+8     4.4144738E+8              0.0              0.0              0.0     181297.66381        265.83094              0.0      34118.12479              0.0              0.0       6072.89153     241517.59747     335811.60741    1.3791864E-10    1.5697287E-10              0.0     1.6889758E+6     1.2401230E+6     5.3184917E+7      0.4726593   9.5132247E-8
1976-10-01T00:00:00    83     1           31.0         2527.0     4.8209890E+8     4.4762325E+8              0.0              0.0              0.0     158395.46781        265.83062              0.0      34118.12479              0.0              0.0       6091.68043     239124.71376     341648.75173    1.8154874E-10    1.2393654E-10              0.0     542954.80586     902709.25941     3.4602782E+7   2.4706125E-4  5.1122279E-11
1976-11-01T00:00:00    84     1           30.0         2557.0     4.6970306E+8     4.5593049E+8              0.0              0.0      12016.08835     136690.25081        265.83031              0.0      34118.12479              0.0              0.0       6118.83603     297208.04050     296037.24013    1.9877754E-10    2.0326136E-10              0.0       7830.24331     3.2939957E+6     1.6963498E+7      0.0053363   1.1273666E-9
1976-12-01T00:00:00    85     1           31.0         2588.0     4.6471423E+8     4.5870425E+8              0.0              0.0      22970.25668     126535.08181        265.82999              0.0      34118.12479              0.0              0.0       6150.16358     261982.66954     324794.93315    2.2494813E-10    1.5277449E-10              0.0       1011.67266     1.9827556E+6     7.8535783E+6      0.0046684  9.9961282E-10
1977-01-01T00:00:00    86     1           31.0         2619.0     4.5825454E+8     4.6052014E+8              0.0              0.0     2.7416466E+6     117949.94780        265.82967              0.0      35011.14956              0.0              0.0       6184.13613     328595.49619     278916.09919    1.9001243E-10    1.6332470E-10              0.0              0.0     4.6599862E+6     5.0968473E+6      0.0012529  2.6884887E-10
1977-02-01T00:00:00    87     1           28.0         2647.0     4.6027744E+8     4.5617274E+8              0.0              0.0     3.5515333E+6     122751.65280        265.82938              0.0      35011.14956              0.0              0.0       6212.95471     307157.94886     300158.44402    1.6586899E-10    1.5672868E-10              0.0     929119.22197     3.1590545E+6     9.7994817E+6      0.0053743   1.1500026E-9
1977-03-01T00:00:00    88     1           31.0         2678.0     4.6863090E+8     4.4951636E+8              0.0              0.0     851625.08210     117949.94780        265.82906              0.0      35011.14956              0.0              0.0       6239.98644     319349.94785     291210.69700    1.8143497E-10    2.0591126E-10              0.0     2.3671173E+6     4.2289762E+6     2.1767255E+7      0.0068491   1.4447584E-9
1977-04-01T00:00:00    89     1           30.0         2708.0     4.7081130E+8     4.4720675E+8              0.0              0.0              0.0     128373.33380        265.82875              0.0      35011.14956              0.0              0.0       6264.88820     241267.98588     354784.96440    1.3721934E-10    1.8233633E-10              0.0     3.9989856E+6     1.2742933E+6     2.0666980E+7   9.0157986E-4  1.9086624E-10
1977-05-01T00:00:00    90     1           31.0         2739.0     4.6992848E+8     4.4456602E+8              0.0              0.0              0.0     148364.46580        265.82843              0.0      35011.14956              0.0              0.0       6289.43991     283054.82176     321236.30504    2.0435225E-10    1.8740275E-10              0.0     2.5045332E+6     2.4294352E+6     2.5129804E+7      0.4751355   1.0052028E-7
1977-06-01T00:00:00    91     1           30.0         2769.0     4.7359461E+8     4.3848032E+8              0.0              0.0              0.0     171007.28380        265.82812              0.0      35011.14956              0.0              0.0       6308.43650     156657.33854     377123.81370    1.6264313E-10    1.9292873E-10              0.0     1.8099941E+6     339460.58837     3.3281257E+7      4.9344977   1.0407566E-6
1977-07-01T00:00:00    92     1           31.0         2800.0     5.0284162E+8     4.2168891E+8              0.0              0.0              0.0     180727.38880        265.82780              0.0      35011.14956              0.0              0.0       6307.59210     167242.31209     376144.95216    2.4112097E-10    2.1501436E-10              0.0     3.6500191E+6     615791.50584     7.7757822E+7      0.2565916   5.0945410E-8
1977-08-01T00:00:00    93     1           31.0         2831.0     4.9587859E+8     4.2320578E+8              0.0              0.0              0.0     181235.90980        265.82748              0.0      35011.14956              0.0              0.0       6310.88109     176454.73035     374618.67703    1.3787975E-10    1.3099769E-10              0.0     3.6059368E+6     641604.97068     6.9358052E+7      3.5596945   7.1662284E-7
1977-09-01T00:00:00    94     1           30.0         2861.0     4.7976295E+8     4.2914866E+8              0.0              0.0              0.0     174158.90280        265.82717              0.0      35011.14956              0.0              0.0       6323.38593     288554.17465     327952.97207    2.2841973E-10    1.7841476E-10              0.0     1.1073408E+6     2.0370276E+6     5.1359375E+7      0.7269087   1.5077220E-7
1977-10-01T00:00:00    95     1           31.0         2892.0     4.6807990E+8     4.3488739E+8              0.0              0.0              0.0     150651.82080        265.82685              0.0      35011.14956              0.0              0.0       6344.05935     270308.77949     343941.59544    1.7992252E-10    1.6639453E-10              0.0     660674.45091     1.2013263E+6     3.3537813E+7   3.2454729E-4  6.9113374E-11
1977-11-01T00:00:00    96     1           30.0         2922.0     4.3643026E+8     4.5506338E+8              0.0              0.0     1.3051565E+7     128373.33380        265.82655              0.0      35011.14956              0.0              0.0       6378.51349     617946.14084     206757.28875    2.2285754E-10    1.6609747E-10              0.0              0.0     2.0732289E+7     1.5462443E+7   2.6327372E-4  5.5912504E-11
1977-12-01T00:00:00    97     1           31.0         2953.0     4.2888933E+8     4.6011337E+8              0.0              0.0     1.8200333E+7     117949.94780        265.82623              0.0      35011.14956              0.0              0.0       6417.45018     614098.13444     207258.92744    1.9268504E-10    1.7347432E-10              0.0              0.0     2.0388214E+7     7.6822478E+6      0.0041279  8.8178163E-10
1978-01-01T00:00:00    98     1           31.0         2984.0     4.1550019E+8     4.7447117E+8              0.0              0.0     2.2282712E+7     113570.73980        265.82591              0.0      36018.66462              0.0              0.0       6462.61845     904534.07295     172698.05986    1.0709468E-10    2.0280075E-10              0.0              0.0     4.1883531E+7     5.8433501E+6      0.0022828  4.7498208E-10
1978-02-01T00:00:00    99     1           28.0         3012.0     4.2576985E+8     4.5859263E+8              0.0              0.0     2.1325043E+7     118528.13680        265.82562              0.0      36018.66462              0.0              0.0       6497.97542     618409.37734     207778.48094    2.3668298E-10    2.3035259E-10              0.0              0.0     2.0321137E+7     9.1452917E+6      0.0045321  9.6825086E-10
1978-03-01T00:00:00   100     1           31.0         3043.0     4.3862191E+8     4.4433226E+8              0.0              0.0     1.7553480E+7     113570.73980        265.82530              0.0      36018.66462              0.0              0.0       6529.46694     474540.33120     240548.35309    1.6575839E-10    1.4578949E-10              0.0              0.0     1.1836556E+7     2.3829856E+7      0.0056660   1.2093366E-9
1978-04-01T00:00:00   101     1           30.0         3073.0     4.4728340E+8     4.4029270E+8              0.0              0.0     2.4031876E+6     124332.07680        265.82499              0.0      36018.66462              0.0              0.0       6560.81072     398869.02780     273605.72147    1.3527202E-10    1.2350983E-10              0.0              0.0     7.0921015E+6     1.6516634E+7      0.0045221  9.8905257E-10
1978-05-01T00:00:00   102     1           31.0         3104.0     4.6333008E+8     4.2873109E+8              0.0              0.0              0.0     144971.36380        265.82468              0.0      36018.66462              0.0              0.0       6583.37952     224577.08478     388606.18554    1.4753540E-10    1.5415301E-10              0.0     4.9568965E+6     1.0415392E+6     3.0404337E+7      2.2575915   4.8588757E-7
1978-06-01T00:00:00   103     1           30.0         3134.0     4.6044117E+8     4.2651527E+8              0.0              0.0              0.0     168348.31380        265.82437              0.0      36018.66462              0.0              0.0       6604.28387     161681.78895     394096.64519    2.0837880E-10    1.2730158E-10              0.0     1.7703005E+6     321765.10305     3.2108225E+7     1941.40051   4.2116292E-4
1978-07-01T00:00:00   104     1           31.0         3165.0     4.8982018E+8     4.0938947E+8              0.0              0.0              0.0     178383.57180        265.82405              0.0      36018.66462              0.0              0.0       6605.07967     175733.77055     392625.06099    1.5566983E-10    2.1922566E-10              0.0     3.6170360E+6     609225.44164     7.7057298E+7      0.0139506   2.8433364E-9
